Giorno,Postazione,Strada,Transiti - Totale
18/03/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,17651
18/03/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,20438
18/03/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,1097
18/03/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),13967
18/03/2025,278,SP 6 tra Budrio e SS 253,12828
18/03/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13823
18/03/2025,280,SP 26 tra Gesso e Ponte Rivabella,20487
18/03/2025,281,SP 78/1 tra Bazzano e Monteveglio,5888
18/03/2025,282,SS 9 tra Anzola dell'Emilia e Bologna,21939
18/03/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6483
18/03/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8328
18/03/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13683
18/03/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,753
18/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,1072
18/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17441
18/03/2025,295,SP 9 tra Torrile e Colorno,4869
18/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8521
18/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6853
18/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),102
18/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7309
18/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4448
18/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4559
18/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4367
18/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7074
18/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18659
18/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10787
19/03/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1342
19/03/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1178
19/03/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,15643
19/03/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1718
19/03/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,11317
19/03/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),12953
19/03/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,31202
19/03/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),23495
19/03/2025,53,SS 309 a San Giuseppe di Comacchio,111
19/03/2025,95,SS 10 tra Castel San Giovanni e Sarmato,13708
19/03/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2665
19/03/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),10391
19/03/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2764
19/03/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4875
19/03/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5170
19/03/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),4790
19/03/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,27741
19/03/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,17223
19/03/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,17559
19/03/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,16389
19/03/2025,127,SS 9 tra Piacenza e Pontenure,26617
19/03/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,1966
19/03/2025,129,SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro,42827
19/03/2025,130,SS 62 tra Parma e Collecchio,20472
19/03/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,22587
19/03/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,17358
19/03/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,23249
19/03/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,1337
19/03/2025,137,SP 28 tra Reggio Emilia e Cavriago,2161
19/03/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13682
19/03/2025,139,SP 467R tra Fogliano e Scandiano,19898
19/03/2025,140,SS 9 tra Reggio Emilia e Rubiera,25304
19/03/2025,143,SP 63R tra viadotto A 1 (Reggio Emilia)  e bivio Cadelbosco di Sopra,27985
19/03/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20082
19/03/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,16258
19/03/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,27101
19/03/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),33102
19/03/2025,150,SS 12 tra Modena e Bastiglia,2335
19/03/2025,151,SS 413 tra Modena e Soliera,24265
19/03/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),72195
19/03/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,12335
19/03/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,12869
19/03/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14377
19/03/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,1967
19/03/2025,161,SS 568 tra Tavernelle/Osteria Nuova e San Giovanni in Persiceto,1918
19/03/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,16828
19/03/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',10031
19/03/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7452
19/03/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8964
19/03/2025,174,SS 9 tra Ronco e Forlimpopoli ,27474
19/03/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,1743
19/03/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,2449
19/03/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,28124
19/03/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2758
19/03/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,18411
19/03/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),2558
19/03/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,16505
19/03/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8571
19/03/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,13285
19/03/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),5251
19/03/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8522
19/03/2025,229,SP 111 tra Poviglio e Boretto,1272
19/03/2025,230,SP 62Rvar tra Boretto e Gualtieri ,1075
19/03/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,7327
19/03/2025,236,SS 468 tra Reno Finalese/Reno Centese e Casumaro,4626
19/03/2025,237,SP 23 tra Quattro Castella e Montecavolo,16658
19/03/2025,238,SP 37 tra Albinea e Scandiano,12398
19/03/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),26154
19/03/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7377
19/03/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),667
19/03/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11824
19/03/2025,251,SP 610 tra Imola e Casalfiumanese ,13623
19/03/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,10049
19/03/2025,256,SP 302R tra Faenza e Brisighella,8275
19/03/2025,260,SP 8 (ex SS 304) tra Cesena (Ponte Pietra) e viadotto A 14,10904
19/03/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,30556
19/03/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),15731
19/03/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,17951
19/03/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,20754
19/03/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,113
19/03/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),13843
19/03/2025,278,SP 6 tra Budrio e SS 253,12579
19/03/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,14385
19/03/2025,280,SP 26 tra Gesso e Ponte Rivabella,2097
19/03/2025,281,SP 78/1 tra Bazzano e Monteveglio,6286
19/03/2025,282,SS 9 tra Anzola dell'Emilia e Bologna,22978
19/03/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6607
19/03/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8482
19/03/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13748
19/03/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7255
19/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,11051
19/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17665
19/03/2025,295,SP 9 tra Torrile e Colorno,5195
19/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8725
19/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6871
19/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1063
19/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,737
19/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4673
19/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4749
19/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4569
19/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7479
19/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18965
19/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9211
20/03/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1408
20/03/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1148
20/03/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,15666
20/03/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1692
20/03/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,11073
20/03/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),131
20/03/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27977
20/03/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),23134
20/03/2025,53,SS 309 a San Giuseppe di Comacchio,1128
20/03/2025,95,SS 10 tra Castel San Giovanni e Sarmato,13732
20/03/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2687
20/03/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),10387
20/03/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),293
20/03/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4905
20/03/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5240
20/03/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),5040
20/03/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,27803
20/03/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,17037
20/03/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,16953
20/03/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,16262
20/03/2025,127,SS 9 tra Piacenza e Pontenure,26891
20/03/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,20441
20/03/2025,129,SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro,45053
20/03/2025,130,SS 62 tra Parma e Collecchio,2077
20/03/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,22959
20/03/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,17712
20/03/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,23912
20/03/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,13171
20/03/2025,137,SP 28 tra Reggio Emilia e Cavriago,21341
20/03/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13668
20/03/2025,139,SP 467R tra Fogliano e Scandiano,18886
20/03/2025,140,SS 9 tra Reggio Emilia e Rubiera,24923
20/03/2025,143,SP 63R tra viadotto A 1 (Reggio Emilia)  e bivio Cadelbosco di Sopra,27559
20/03/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20091
20/03/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,16245
20/03/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,26962
20/03/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),33816
20/03/2025,150,SS 12 tra Modena e Bastiglia,23157
20/03/2025,151,SS 413 tra Modena e Soliera,24377
20/03/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),70841
20/03/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11946
20/03/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,12635
20/03/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14721
20/03/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19898
20/03/2025,161,SS 568 tra Tavernelle/Osteria Nuova e San Giovanni in Persiceto,18439
20/03/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,16543
20/03/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9583
20/03/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7619
20/03/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8887
20/03/2025,174,SS 9 tra Ronco e Forlimpopoli ,27568
20/03/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,17543
20/03/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,24687
20/03/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,26485
20/03/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2804
20/03/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,17776
20/03/2025,220,SS 9 tra Fiorenzuola d'Arda e Fidenza al confine provinciale Piacenza/Parma,12871
20/03/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),254
20/03/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,16568
20/03/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8426
20/03/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,12995
20/03/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),501
20/03/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8811
20/03/2025,229,SP 111 tra Poviglio e Boretto,12343
20/03/2025,230,SP 62Rvar tra Boretto e Gualtieri ,11271
20/03/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,7203
20/03/2025,236,SS 468 tra Reno Finalese/Reno Centese e Casumaro,464
20/03/2025,237,SP 23 tra Quattro Castella e Montecavolo,16453
20/03/2025,238,SP 37 tra Albinea e Scandiano,11708
20/03/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),24512
20/03/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7514
20/03/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6523
20/03/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11948
20/03/2025,251,SP 610 tra Imola e Casalfiumanese ,13502
20/03/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,10519
20/03/2025,256,SP 302R tra Faenza e Brisighella,8443
20/03/2025,260,SP 8 (ex SS 304) tra Cesena (Ponte Pietra) e viadotto A 14,10943
20/03/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,30045
20/03/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),14448
20/03/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,17981
20/03/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,20337
20/03/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,1089
20/03/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),14225
20/03/2025,278,SP 6 tra Budrio e SS 253,12941
20/03/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,15597
20/03/2025,280,SP 26 tra Gesso e Ponte Rivabella,20631
20/03/2025,281,SP 78/1 tra Bazzano e Monteveglio,6183
20/03/2025,282,SS 9 tra Anzola dell'Emilia e Bologna,21466
20/03/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6567
20/03/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8515
20/03/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13693
20/03/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7579
20/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10648
20/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17513
20/03/2025,295,SP 9 tra Torrile e Colorno,512
20/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,9184
20/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6973
20/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),10336
20/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7471
20/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4537
20/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,497
20/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4454
20/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7019
20/03/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18815
20/03/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9317
21/03/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1355
21/03/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1201
21/03/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,16358
21/03/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),182
21/03/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,11807
21/03/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),13576
21/03/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,30472
21/03/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),24172
21/03/2025,53,SS 309 a San Giuseppe di Comacchio,11025
21/03/2025,95,SS 10 tra Castel San Giovanni e Sarmato,13784
21/03/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2854
21/03/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),10308
21/03/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2912
21/03/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5311
21/03/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5580
21/03/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),4450
21/03/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,28754
21/03/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,1868
21/03/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,18283
21/03/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,17128
21/03/2025,127,SS 9 tra Piacenza e Pontenure,25479
21/03/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,18722
21/03/2025,129,SS 9var tangenziale nord Parma a San Pancrazio Parmense tra tangenziale ovest Parma e ponte fiume Taro,45759
21/03/2025,130,SS 62 tra Parma e Collecchio,20886
21/03/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,23045
21/03/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,18199
21/03/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,24467
21/03/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,13261
21/03/2025,137,SP 28 tra Reggio Emilia e Cavriago,22273
21/03/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,14188
21/03/2025,139,SP 467R tra Fogliano e Scandiano,19068
21/03/2025,140,SS 9 tra Reggio Emilia e Rubiera,25817
21/03/2025,143,SP 63R tra viadotto A 1 (Reggio Emilia)  e bivio Cadelbosco di Sopra,28258
21/03/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20951
21/03/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,1664
21/03/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,28011
21/03/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),34494
21/03/2025,150,SS 12 tra Modena e Bastiglia,23707
21/03/2025,151,SS 413 tra Modena e Soliera,25355
21/03/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),75911
21/03/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,12818
21/03/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,13138
21/03/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),15045
21/03/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,2041
21/03/2025,161,SS 568 tra Tavernelle/Osteria Nuova e San Giovanni in Persiceto,18837
21/03/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,17375
21/03/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',10271
21/03/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),8066
21/03/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8989
21/03/2025,174,SS 9 tra Ronco e Forlimpopoli ,27872
21/03/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,1881
21/03/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,25513
21/03/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,27493
21/03/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2812
21/03/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,17249
21/03/2025,220,SS 9 tra Fiorenzuola d'Arda e Fidenza al confine provinciale Piacenza/Parma,14377
21/03/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),25254
21/03/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,17536
21/03/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8831
21/03/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,13162
21/03/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),5166
21/03/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),9173
21/03/2025,229,SP 111 tra Poviglio e Boretto,12595
21/03/2025,230,SP 62Rvar tra Boretto e Gualtieri ,11279
21/03/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,7347
21/03/2025,236,SS 468 tra Reno Finalese/Reno Centese e Casumaro,4746
21/03/2025,237,SP 23 tra Quattro Castella e Montecavolo,16757
21/03/2025,238,SP 37 tra Albinea e Scandiano,11922
21/03/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),26062
21/03/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7543
21/03/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6813
21/03/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11827
21/03/2025,251,SP 610 tra Imola e Casalfiumanese ,13764
21/03/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,10232
21/03/2025,256,SP 302R tra Faenza e Brisighella,8392
21/03/2025,260,SP 8 (ex SS 304) tra Cesena (Ponte Pietra) e viadotto A 14,11326
21/03/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,30818
21/03/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,18684
21/03/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,2098
21/03/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,11576
21/03/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),14162
21/03/2025,278,SP 6 tra Budrio e SS 253,12752
21/03/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,15327
21/03/2025,280,SP 26 tra Gesso e Ponte Rivabella,21334
21/03/2025,281,SP 78/1 tra Bazzano e Monteveglio,6292
21/03/2025,282,SS 9 tra Anzola dell'Emilia e Bologna,22895
21/03/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6676
21/03/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8822
21/03/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13553
21/03/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7832
21/03/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10889
21/03/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17888
21/03/2025,295,SP 9 tra Torrile e Colorno,5106
21/03/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,9146
21/03/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,7443
21/03/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),1058
21/03/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,7439
21/03/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4852
21/03/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4924
21/03/2025,307,SS 45 a Travo tra Rivergaro e Perino,4829
21/03/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,7532
