Giorno,Postazione,Strada,Transiti - Totale
11/03/2025,505,SP 610 tra casello A 14 (Imola) e bivio Bubano/Mordano,14628
01/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,5151
02/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,601
03/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,7607
04/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,7813
05/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,81
06/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,8054
07/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,8462
08/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,5664
09/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,4952
10/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,7529
11/03/2025,600,SP 19 tra A 14 (casello Castel San Pietro Terme) e Medicina,7602
01/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,2945
02/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,2796
03/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,30
04/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3148
05/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3126
06/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3299
07/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3757
08/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3717
09/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3034
10/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,2958
11/03/2025,601,SP 21 tra Castel San Pietro Terme e San Martino in Pedriolo,3081
01/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),3577
02/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),3029
03/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),419
04/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4372
05/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4519
06/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4449
07/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4731
08/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),3577
09/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),2988
10/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4253
11/03/2025,603,SP 10 tra San Matteo della Decima e Bevilacqua (confine provinciale Bologna/Ferrara),4315
01/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),3185
02/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),3259
03/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),478
04/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),5481
05/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),5309
06/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),583
07/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),5681
08/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),4198
09/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),3161
10/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),4955
11/03/2025,604,SP 37 tra Sasso Marconi e SP 58 (bivio Pian di Macina/Pianoro),5179
01/03/2025,605,SS 623 tra Silla e Gaggio Montano,6016
02/03/2025,605,SS 623 tra Silla e Gaggio Montano,511
03/03/2025,605,SS 623 tra Silla e Gaggio Montano,7188
04/03/2025,605,SS 623 tra Silla e Gaggio Montano,734
05/03/2025,605,SS 623 tra Silla e Gaggio Montano,7285
06/03/2025,605,SS 623 tra Silla e Gaggio Montano,7258
07/03/2025,605,SS 623 tra Silla e Gaggio Montano,7723
08/03/2025,605,SS 623 tra Silla e Gaggio Montano,7454
09/03/2025,605,SS 623 tra Silla e Gaggio Montano,5228
10/03/2025,605,SS 623 tra Silla e Gaggio Montano,6852
11/03/2025,605,SS 623 tra Silla e Gaggio Montano,7093
01/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,4207
02/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,5583
03/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,492
04/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,5452
05/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,5256
06/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,5195
07/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,6201
08/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,4458
09/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,5005
10/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,6703
11/03/2025,606,SP 70 Cispadana tra Sant'Agostino/San Carlo e Poggio Renatico,6228
01/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),11139
02/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),8664
03/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),14904
04/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),15149
05/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),15408
06/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),15194
07/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),16116
08/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),12037
09/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),8737
10/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),14873
11/03/2025,608,SP 140 tra Diegaro/Capocolle e Pievesestina (E 45),15549
01/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),4495
02/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),6059
03/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),4661
04/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),4724
05/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),4871
06/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),5027
07/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),5629
08/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),6266
09/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),5574
10/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),4115
11/03/2025,609,SP 4 tra Marano sul Panaro e bivio per Zocca (SP 26),3969
01/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,10444
02/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,8371
03/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,12214
04/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,12469
05/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,12517
06/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,1269
07/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,13144
08/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,11389
09/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,8523
10/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,12159
11/03/2025,611,SS 357 tra Fornovo di Taro e Medesano,12232
01/03/2025,612,SS 665 tra Pilastro e Langhirano,13479
02/03/2025,612,SS 665 tra Pilastro e Langhirano,12195
03/03/2025,612,SS 665 tra Pilastro e Langhirano,17009
04/03/2025,612,SS 665 tra Pilastro e Langhirano,1744
05/03/2025,612,SS 665 tra Pilastro e Langhirano,17241
06/03/2025,612,SS 665 tra Pilastro e Langhirano,17695
07/03/2025,612,SS 665 tra Pilastro e Langhirano,18234
08/03/2025,612,SS 665 tra Pilastro e Langhirano,15239
09/03/2025,612,SS 665 tra Pilastro e Langhirano,12137
10/03/2025,612,SS 665 tra Pilastro e Langhirano,16972
11/03/2025,612,SS 665 tra Pilastro e Langhirano,17356
01/03/2025,613,SP 16 tra Basilicanova e Mamiano,5452
02/03/2025,613,SP 16 tra Basilicanova e Mamiano,4386
03/03/2025,613,SP 16 tra Basilicanova e Mamiano,7378
04/03/2025,613,SP 16 tra Basilicanova e Mamiano,7563
05/03/2025,613,SP 16 tra Basilicanova e Mamiano,7521
06/03/2025,613,SP 16 tra Basilicanova e Mamiano,753
07/03/2025,613,SP 16 tra Basilicanova e Mamiano,7816
08/03/2025,613,SP 16 tra Basilicanova e Mamiano,6288
09/03/2025,613,SP 16 tra Basilicanova e Mamiano,4804
10/03/2025,613,SP 16 tra Basilicanova e Mamiano,7145
11/03/2025,613,SP 16 tra Basilicanova e Mamiano,7551
01/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,5287
02/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,5422
03/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,736
04/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,8393
05/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,8561
06/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,11366
07/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,8683
08/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,5692
09/03/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,4267
01/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24059
02/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,20702
03/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,23601
04/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24723
05/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24842
06/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24861
07/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,27005
08/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,25294
09/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,20801
10/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,23926
11/03/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24281
01/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,354
02/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3229
03/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3485
04/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3736
05/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3937
06/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,4122
07/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,4257
08/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3924
09/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3113
10/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3766
11/03/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3921
01/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,737
02/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,5429
03/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7951
04/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,8027
05/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,8025
06/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,8086
07/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,8603
08/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7524
09/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,5041
10/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7853
11/03/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7784
01/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2268
02/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2113
03/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3056
04/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,316
05/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,338
06/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3373
07/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3376
08/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2618
09/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2043
10/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3128
11/03/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3249
01/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,5396
02/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,4493
03/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8392
04/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8777
05/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8495
06/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,88
07/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8779
08/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,5778
09/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,5114
10/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8286
11/03/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8623
05/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,2067
06/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,2281
07/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,2308
08/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,223
09/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,2034
10/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,1926
11/03/2025,621,SP 513R tra Ciano d'Enza e Vetto ,1979
01/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,15305
02/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,12029
03/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18826
04/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,191
05/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,1919
06/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,19736
07/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,20004
08/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,1574
09/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,12247
10/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18388
11/03/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,19007
01/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,13866
02/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,11643
03/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,15676
04/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16433
05/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16874
06/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16627
07/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16896
08/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,14857
09/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,11023
10/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16175
11/03/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,16759
01/03/2025,624,SP 23 tra Rivalta e Montecavolo,10874
02/03/2025,624,SP 23 tra Rivalta e Montecavolo,8782
03/03/2025,624,SP 23 tra Rivalta e Montecavolo,10971
04/03/2025,624,SP 23 tra Rivalta e Montecavolo,11566
05/03/2025,624,SP 23 tra Rivalta e Montecavolo,11444
06/03/2025,624,SP 23 tra Rivalta e Montecavolo,1169
07/03/2025,624,SP 23 tra Rivalta e Montecavolo,12025
08/03/2025,624,SP 23 tra Rivalta e Montecavolo,11204
09/03/2025,624,SP 23 tra Rivalta e Montecavolo,8409
10/03/2025,624,SP 23 tra Rivalta e Montecavolo,10993
11/03/2025,624,SP 23 tra Rivalta e Montecavolo,11451
01/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,9722
02/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,7973
03/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10576
04/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10315
05/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10666
06/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10544
07/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,11477
08/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10375
09/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,7861
10/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10411
11/03/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10596
01/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8228
02/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),6369
03/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8742
04/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9053
05/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8975
06/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9521
07/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),979
08/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9256
09/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),835
10/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8602
11/03/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8939
01/03/2025,627,SS 64 tra Riola e Vergato,7842
02/03/2025,627,SS 64 tra Riola e Vergato,6949
03/03/2025,627,SS 64 tra Riola e Vergato,8792
04/03/2025,627,SS 64 tra Riola e Vergato,8515
05/03/2025,627,SS 64 tra Riola e Vergato,8951
06/03/2025,627,SS 64 tra Riola e Vergato,8938
07/03/2025,627,SS 64 tra Riola e Vergato,9461
08/03/2025,627,SS 64 tra Riola e Vergato,9248
09/03/2025,627,SS 64 tra Riola e Vergato,6702
10/03/2025,627,SS 64 tra Riola e Vergato,8535
11/03/2025,627,SS 64 tra Riola e Vergato,8243
01/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,7656
02/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11722
03/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11015
04/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11109
05/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11611
06/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11784
07/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11856
08/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,9376
09/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,9084
10/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10872
11/03/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11757
01/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,12973
02/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,10518
03/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18464
04/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,20006
05/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,19692
06/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18777
07/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18946
08/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,13666
09/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,1105
10/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,17938
11/03/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18147
01/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,23873
02/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,19238
03/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31521
04/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31819
05/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31838
06/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,3171
07/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,33278
08/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,24432
09/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,18687
10/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,3149
11/03/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31981
01/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,6771
02/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,5211
03/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8247
04/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8357
05/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8468
06/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8613
07/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8644
08/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,6771
09/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,5065
10/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8406
11/03/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8454
01/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,10464
02/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,8614
03/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11856
04/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12154
05/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12032
06/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12134
07/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,13069
08/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12355
09/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,8598
10/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11816
11/03/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,1201
01/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,49827
02/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,38072
03/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,54809
04/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,57267
05/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,58394
06/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,57476
07/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,58911
08/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,53331
09/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,39905
10/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,55645
11/03/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,55276
01/03/2025,637,SS 62 tra Fornovo di Taro e Collecchio,11198
